STN_CODE,SAMPLING_DATE,STATE,CITYTOWNVILLAGEAREA,LOCATION_OF_MONITORING_STATION,SO2,NO2,RSPM/PM10,SPM
257,8/8/2013,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",11,17,93,28
257,8/12/2013,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",11,18,90,26
257,15/08/2013,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",9,21,75,20
257,19/08/2013,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",10,20,104,24
257,22/08/2013,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",9,19,108,24
257,26/08/2013,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",8,18,91,22
257,29/08/2013,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",9,18,94,20
257,9/2/2013,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",11,16,121,38
257,9/5/2013,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",11,16,125,44
257,9/9/2013,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",12,17,115,24
257,9/12/2013,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",11,17,127,28
257,16/09/2013,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",11,17,120,32
257,19/09/2013,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",10,16,127,34
257,23/09/2013,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",10,16,124,24
257,27/09/2013,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",10,15,119,26
257,30/09/2013,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",15,14,72,22
257,10/3/2013,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",14,13,81,28
257,10/7/2013,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",16,14,71,20
257,10/10/2013,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",15,15,83,31
257,14/10/2013,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",14,13,81,25
257,17/10/2013,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",15,13,76,29
257,21/10/2013,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",15,17,73,16
257,24/10/2013,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",15,16,67,33
257,28/10/2013,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",16,12,73,36
257,31/10/2013,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",16,13,73,27
257,11/2/2013,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",14,15,101,23
257,11/3/2013,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",16,16,104,28
257,11/4/2013,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",16,15,87,29
257,11/5/2013,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",14,16,115,25
257,18/11/2013,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",12,14,76,22
257,21/11/2013,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",14,17,86,29
257,25/11/2013,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",14,15,77,27
257,28/11/2013,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",14,14,90,35
257,12/2/2013,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",12,20,120,47
257,12/5/2013,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",13,21,116,42
257,12/9/2013,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",13,20,120,37
257,12/12/2013,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",14,21,122,44
257,16/12/2013,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",12,19,123,33
257,19/12/2013,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",14,22,121,52
257,23/12/2013,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",14,21,96,29
257,26/12/2013,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",13,20,102,35
257,30/12/2013,Gujarat,Rajkot,"Sardhara Industrial Corporation, Rajkot",11,17,101,30
21,2/8/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",16,26,88,NA
21,2/11/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",15,25,91,NA
21,15/02/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",15,24,93,NA
21,18/02/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",16,25,86,NA
21,22/02/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",15,24,82,NA
21,25/02/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",16,26,86,NA
21,3/3/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",16,25,90,NA
21,3/8/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",12,23,86,27
21,3/11/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",12,23,88,32
21,3/12/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",12,24,97,28
21,21/03/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",12,28,95,44
21,22/03/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",12,22,87,36
21,28/03/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",12,25,83,47
21,29/03/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",13,26,77,28
21,4/1/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",13,23,74,29
21,4/2/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",14,24,83,35
21,4/11/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",14,23,85,37
21,4/12/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",15,21,91,28
21,15/04/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",11,21,81,36
21,16/04/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",10,22,89,42
21,25/04/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",13,23,101,33
21,26/04/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",13,23,89,35
21,5/6/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",12,23,74,27
21,5/7/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",13,21,85,22
21,13/05/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",13,22,77,41
21,14/05/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",14,22,80,34
21,20/05/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",13,22,92,29
21,21/05/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",12,22,87,52
21,27/05/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",12,20,80,38
21,28/05/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",13,22,83,32
21,6/3/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",12,20,77,18
21,6/6/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",11,20,69,20
21,6/11/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",9,16,72,16
21,14/06/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",10,18,87,20
21,19/06/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",9,17,73,20
21,22/06/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",10,18,69,18
21,27/06/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",10,17,78,16
21,29/06/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",10,17,66,20
21,7/1/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",11,17,77,18
21,7/5/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",10,16,78,22
21,7/8/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",10,16,63,26
21,7/11/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",12,17,70,20
21,15/07/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",9,15,63,18
21,18/07/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",10,16,67,20
21,22/07/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",10,16,81,28
21,25/07/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",9,16,72,16
21,29/07/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",9,15,70,22
21,8/1/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",10,16,68,20
21,8/5/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",9,14,73,16
21,8/8/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",9,14,81,20
21,8/12/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",9,14,79,18
21,16/08/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",9,13,64,20
21,19/08/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",10,15,77,22
21,22/08/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",9,14,61,18
21,26/08/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",9,13,72,16
21,29/08/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",9,13,65,18
21,9/2/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",9,14,70,18
21,9/5/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",9,15,69,16
21,9/9/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",9,14,73,20
21,9/12/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",9,14,62,16
21,16/09/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",9,14,77,20
21,19/09/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",9,14,67,16
21,26/09/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",9,14,70,18
21,27/09/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",10,14,62,16
21,30/09/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",9,19,64,24
21,10/3/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",10,20,60,22
21,10/7/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",11,19,76,27
21,10/10/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",11,19,71,31
21,14/10/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",11,20,89,34
21,17/10/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",11,16,56,29
21,21/10/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",12,17,82,48
21,24/10/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",10,15,66,25
21,28/10/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",9,15,58,23
21,31/10/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",8,15,64,21
21,11/7/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",12,16,69,25
21,11/9/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",11,15,71,18
21,11/11/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",12,17,81,29
21,13/11/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",14,15,77,30
21,18/11/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",9,18,78,37
21,21/11/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",12,18,69,19
21,25/11/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",11,18,85,42
21,28/11/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",10,16,59,35
21,12/2/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",10,15,65,22
21,12/5/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",10,15,70,31
21,12/9/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",9,15,64,19
21,12/12/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",9,16,74,23
21,16/12/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",9,15,73,27
21,19/12/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",9,15,72,21
21,23/12/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",9,16,69,32
21,26/12/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",9,14,75,25
21,30/12/2013,Gujarat,Surat,"S.V.R. Engg. College, Surat",9,16,74,22
22,2/6/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",21,29,112,NA
22,2/9/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",22,32,118,NA
22,13/02/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",24,33,105,NA
22,16/02/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",22,31,107,NA
22,20/02/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",22,31,112,NA
22,23/02/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",23,32,109,NA
22,27/02/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",21,31,113,NA
22,3/1/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",22,32,111,NA
22,3/8/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",13,26,105,28
22,3/11/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",14,28,112,34
22,3/12/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",12,28,89,37
22,21/03/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",13,27,100,46
22,22/03/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",13,27,97,31
22,28/03/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",13,27,106,53
22,29/03/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",14,24,95,32
22,4/4/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",21,27,117,33
22,4/5/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",22,29,113,38
22,4/8/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",21,27,118,46
22,4/9/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",21,27,105,31
22,18/04/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",19,26,98,37
22,19/04/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",20,24,103,49
22,22/04/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",23,23,115,38
22,23/04/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",23,23,94,35
22,5/6/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",16,21,125,47
22,5/7/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",18,24,122,52
22,13/05/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",19,25,138,39
22,14/05/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",17,27,152,27
22,20/05/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",19,25,168,33
22,21/05/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",19,25,132,28
22,27/05/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",18,25,137,42
22,28/05/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",18,23,119,61
22,6/3/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",14,19,87,22
22,6/6/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",13,21,86,24
22,6/11/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",14,18,81,18
22,14/06/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",15,19,79,18
22,19/06/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",17,23,82,20
22,22/06/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",15,20,84,22
22,27/06/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",12,17,65,18
22,29/06/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",14,19,71,18
22,7/1/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",13,18,68,18
22,7/5/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",14,19,71,22
22,7/8/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",14,18,79,20
22,7/11/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",14,19,69,16
22,16/07/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",15,21,62,18
22,18/07/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",14,19,69,22
22,22/07/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",13,18,72,18
22,25/07/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",14,19,79,20
22,29/07/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",13,18,69,20
22,8/1/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",13,18,77,18
22,8/5/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",14,19,83,22
22,8/8/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",14,19,90,20
22,8/12/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",15,19,93,20
22,16/08/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",15,20,102,24
22,19/08/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",15,22,85,22
22,22/08/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",15,21,91,20
22,26/08/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",15,19,90,20
22,29/08/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",15,20,77,22
22,9/2/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",13,18,129,42
22,9/5/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",15,18,142,44
22,9/9/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",15,19,142,34
22,9/12/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",15,19,147,43
22,16/09/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",16,20,144,29
22,19/09/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",16,21,130,32
22,26/09/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",14,19,141,38
22,27/09/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",15,17,135,34
22,30/09/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",12,22,110,34
22,10/3/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",15,21,101,29
22,10/7/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",13,22,79,21
22,10/10/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",15,24,92,27
22,14/10/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",16,26,86,19
22,17/10/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",17,24,102,43
22,21/10/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",16,21,75,35
22,24/10/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",15,23,92,22
22,28/10/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",13,17,70,24
22,31/10/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",14,18,81,20
22,11/4/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",15,23,113,47
22,11/7/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",15,21,115,55
22,11/11/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",14,19,104,32
22,14/11/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",16,21,111,37
22,18/11/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",14,19,99,29
22,21/11/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",16,19,112,33
22,25/11/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",15,21,117,22
22,28/11/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",14,19,108,57
22,12/2/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",13,18,109,42
22,12/5/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",13,19,120,44
22,12/9/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",12,19,119,34
22,12/12/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",13,18,118,43
22,16/12/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",13,20,125,29
22,19/12/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",12,18,120,32
22,23/12/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",14,19,125,38
22,26/12/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",13,19,105,34
22,30/12/2013,Gujarat,Surat,"B.R.C. High School, Udhna, Surat",14,20,116,32
23,3/8/2013,Gujarat,Surat,"Near Air India Office, Surat",13,21,59,23
23,3/11/2013,Gujarat,Surat,"Near Air India Office, Surat",13,21,58,31
23,3/12/2013,Gujarat,Surat,"Near Air India Office, Surat",13,23,67,27
23,18/03/2013,Gujarat,Surat,"Near Air India Office, Surat",13,24,62,34
23,19/03/2013,Gujarat,Surat,"Near Air India Office, Surat",13,22,60,21
23,25/03/2013,Gujarat,Surat,"Near Air India Office, Surat",13,23,65,26
23,28/03/2013,Gujarat,Surat,"Near Air India Office, Surat",13,22,65,27
23,4/1/2013,Gujarat,Surat,"Near Air India Office, Surat",12,19,76,23
23,4/2/2013,Gujarat,Surat,"Near Air India Office, Surat",13,22,77,72
23,4/11/2013,Gujarat,Surat,"Near Air India Office, Surat",12,24,78,31
23,4/12/2013,Gujarat,Surat,"Near Air India Office, Surat",14,24,91,27
23,15/04/2013,Gujarat,Surat,"Near Air India Office, Surat",13,23,84,23
23,16/04/2013,Gujarat,Surat,"Near Air India Office, Surat",14,24,86,25
23,25/04/2013,Gujarat,Surat,"Near Air India Office, Surat",14,22,91,33
23,26/04/2013,Gujarat,Surat,"Near Air India Office, Surat",15,22,92,26
23,5/6/2013,Gujarat,Surat,"Near Air India Office, Surat",10,20,103,31
23,5/7/2013,Gujarat,Surat,"Near Air India Office, Surat",12,21,90,22
23,13/05/2013,Gujarat,Surat,"Near Air India Office, Surat",13,21,84,28
23,14/05/2013,Gujarat,Surat,"Near Air India Office, Surat",13,21,93,33
23,20/05/2013,Gujarat,Surat,"Near Air India Office, Surat",12,20,98,19
23,21/05/2013,Gujarat,Surat,"Near Air India Office, Surat",13,21,82,37
23,27/05/2013,Gujarat,Surat,"Near Air India Office, Surat",13,23,97,45
23,28/05/2013,Gujarat,Surat,"Near Air India Office, Surat",13,20,92,25
23,6/3/2013,Gujarat,Surat,"Near Air India Office, Surat",12,18,99,28
23,6/6/2013,Gujarat,Surat,"Near Air India Office, Surat",12,20,117,34
23,6/11/2013,Gujarat,Surat,"Near Air India Office, Surat",10,19,97,26
23,14/06/2013,Gujarat,Surat,"Near Air India Office, Surat",8,17,82,18
23,19/06/2013,Gujarat,Surat,"Near Air India Office, Surat",8,18,93,20
23,22/06/2013,Gujarat,Surat,"Near Air India Office, Surat",11,17,95,18
23,27/06/2013,Gujarat,Surat,"Near Air India Office, Surat",10,15,101,24
23,29/06/2013,Gujarat,Surat,"Near Air India Office, Surat",10,17,98,20
23,7/1/2013,Gujarat,Surat,"Near Air India Office, Surat",12,16,98,28
23,7/5/2013,Gujarat,Surat,"Near Air India Office, Surat",13,18,84,24
23,7/8/2013,Gujarat,Surat,"Near Air India Office, Surat",12,16,79,20
23,7/11/2013,Gujarat,Surat,"Near Air India Office, Surat",10,15,75,26
23,15/07/2013,Gujarat,Surat,"Near Air India Office, Surat",10,16,83,22
23,18/07/2013,Gujarat,Surat,"Near Air India Office, Surat",11,16,87,18
23,22/07/2013,Gujarat,Surat,"Near Air India Office, Surat",10,15,90,20
23,25/07/2013,Gujarat,Surat,"Near Air India Office, Surat",10,17,84,24
23,29/07/2013,Gujarat,Surat,"Near Air India Office, Surat",10,16,84,16
23,8/1/2013,Gujarat,Surat,"Near Air India Office, Surat",10,16,77,18
23,8/5/2013,Gujarat,Surat,"Near Air India Office, Surat",12,16,99,28
23,8/8/2013,Gujarat,Surat,"Near Air India Office, Surat",12,17,101,26
23,8/12/2013,Gujarat,Surat,"Near Air India Office, Surat",12,18,81,22
23,16/08/2013,Gujarat,Surat,"Near Air India Office, Surat",12,16,107,20
23,19/08/2013,Gujarat,Surat,"Near Air India Office, Surat",11,16,97,22
23,22/08/2013,Gujarat,Surat,"Near Air India Office, Surat",12,17,90,20
23,26/08/2013,Gujarat,Surat,"Near Air India Office, Surat",12,16,97,18
23,29/08/2013,Gujarat,Surat,"Near Air India Office, Surat",11,16,100,22
23,9/2/2013,Gujarat,Surat,"Near Air India Office, Surat",10,15,103,24
23,9/5/2013,Gujarat,Surat,"Near Air India Office, Surat",11,16,100,20
23,9/9/2013,Gujarat,Surat,"Near Air India Office, Surat",10,16,109,18
23,9/12/2013,Gujarat,Surat,"Near Air India Office, Surat",10,15,102,18
23,16/09/2013,Gujarat,Surat,"Near Air India Office, Surat",11,15,106,22
23,19/09/2013,Gujarat,Surat,"Near Air India Office, Surat",11,16,96,16
23,26/09/2013,Gujarat,Surat,"Near Air India Office, Surat",10,15,101,20
23,27/09/2013,Gujarat,Surat,"Near Air India Office, Surat",10,16,87,20
23,30/09/2013,Gujarat,Surat,"Near Air India Office, Surat",9,20,60,34
23,10/3/2013,Gujarat,Surat,"Near Air India Office, Surat",10,22,63,37
23,10/7/2013,Gujarat,Surat,"Near Air India Office, Surat",12,24,75,24
23,10/10/2013,Gujarat,Surat,"Near Air India Office, Surat",12,20,62,27
23,14/10/2013,Gujarat,Surat,"Near Air India Office, Surat",14,20,66,19
23,17/10/2013,Gujarat,Surat,"Near Air India Office, Surat",10,19,74,25
23,21/10/2013,Gujarat,Surat,"Near Air India Office, Surat",11,20,89,43
23,24/10/2013,Gujarat,Surat,"Near Air India Office, Surat",12,18,72,29
23,28/10/2013,Gujarat,Surat,"Near Air India Office, Surat",10,16,68,24
23,31/10/2013,Gujarat,Surat,"Near Air India Office, Surat",10,15,65,26
23,11/4/2013,Gujarat,Surat,"Near Air India Office, Surat",10,20,59,22
23,11/7/2013,Gujarat,Surat,"Near Air India Office, Surat",11,23,67,19
23,11/11/2013,Gujarat,Surat,"Near Air India Office, Surat",10,20,74,27
23,14/11/2013,Gujarat,Surat,"Near Air India Office, Surat",12,18,73,23
23,18/11/2013,Gujarat,Surat,"Near Air India Office, Surat",11,17,82,31
23,21/11/2013,Gujarat,Surat,"Near Air India Office, Surat",11,20,75,20
23,25/11/2013,Gujarat,Surat,"Near Air India Office, Surat",11,18,80,33
23,28/11/2013,Gujarat,Surat,"Near Air India Office, Surat",11,16,86,29
23,12/2/2013,Gujarat,Surat,"Near Air India Office, Surat",10,15,62,19
23,12/5/2013,Gujarat,Surat,"Near Air India Office, Surat",11,16,72,23
23,12/9/2013,Gujarat,Surat,"Near Air India Office, Surat",10,16,63,27
23,12/12/2013,Gujarat,Surat,"Near Air India Office, Surat",10,15,72,23
23,16/12/2013,Gujarat,Surat,"Near Air India Office, Surat",11,15,76,18
23,19/12/2013,Gujarat,Surat,"Near Air India Office, Surat",11,16,69,31
23,23/12/2013,Gujarat,Surat,"Near Air India Office, Surat",10,15,75,19
23,26/12/2013,Gujarat,Surat,"Near Air India Office, Surat",10,16,60,26
23,30/12/2013,Gujarat,Surat,"Near Air India Office, Surat",9,15,65,32
333,14/03/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",13,15,140,67
333,15/03/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",13,16,118,53
333,21/03/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",11,16,118,54
333,22/03/2013,Gujarat,Vadodara,"Dandia Bazaar, Vadodara",12,15,129,44
